Event_ID,Recruiter_ID,Candidate_ID,Date,Start_Time,End_Time,Availability_Status,Meeting_Duration,TimeZone,Meeting_Type,Invite_Status,Location,Department,Priority
2d143a41-ab3e-4098-83c6-d8bfa1f6c9a0,630ff3b3-de7c-4d52-b6dc-99cc67a7fc44,3abcc523-385f-47a1-bf16-b9d8104c9569,2025-11-08,14:45:50.047088,16:00:50.047088,Available,75.0,UTC+5,Initial Discussion,Sent,In-Person,Product,Medium
bd9beaf9-357e-4205-b400-6d62f3050094,06fdcbf5-85a8-4b11-8e4a-c29cc47cc91e,f77c0e99-a3cd-4189-af16-09307c4c6bac,2024-12-09,12:22:43.089946,14:10:43.089946,Pending Confirmation,108.0,UTC-5,Follow-up Meeting,Sent,Hybrid,Customer Success,Medium
e1761224-70d8-45b9-aa86-f47161365896,efac315b-fc17-493f-b600-bca5188215a4,b3255a75-1974-44ae-89ec-6919388b3a00,2024-06-20,19:13:27.622244,20:24:27.622244,Available,71.0,UTC+1,Final Round,Pending,In-Person,Marketing,High
ca9633c1-6380-4590-a13c-6cb54993bad9,b4aca4cc-7854-4c14-9ffa-186aeabd249e,2b7d3978-29a2-4ed7-8a57-a818e613de8c,2025-01-25,16:43:44.993177,17:17:44.993177,Blocked,34.0,UTC+5,Project Presentation,Accepted,Hybrid,Sales,Medium
ba23f277-22e5-45b4-a1b3-e329776f6404,278eb085-131e-4f6e-9162-8093962366b2,c473d450-ab06-4123-8dff-3a3b9fb7bfa6,2025-05-02,21:24:38.316938,22:08:38.316938,Booked,44.0,UTC+5,Project Presentation,Pending,Microsoft Teams,Customer Success,Low
7c367e36-5bd1-4eb6-a736-a79a65045ec0,c2bf02d0-27e5-4f62-85e4-33a32f06f4a9,14b4d4d8-8780-4e96-bd5b-52382956f3d6,2025-05-05,21:04:53.576553,21:48:53.576553,Booked,44.0,UTC-5,Follow-up Meeting,Declined,In-Person,Customer Success,Low
c6a16134-1d59-48e3-970f-f0b36670357e,8d57538c-7896-4a87-b239-25d4bff93e50,915b4bc1-2922-44bd-86b5-3496d046ffd0,2025-03-01,03:50:14.941114,04:55:14.941114,Available,65.0,UTC-8,Final Round,Accepted,Zoom,Marketing,High
e96a0030-cd41-4884-8588-4f30a1d6b9aa,ae090559-8b80-4d6b-a828-2d173b6218d7,9a35aca5-9c77-4bdd-aac3-526512c3fd40,2024-04-09,10:39:17.366778,11:53:17.366778,Blocked,74.0,UTC-5,Follow-up Meeting,Sent,Microsoft Teams,Sales,Medium
54f94ea1-6eb3-488e-8552-25e60271e4eb,02591c6c-5847-49d9-bd1e-6cb981d00d57,320f203d-c126-4c24-b70b-6307b119e03f,2024-04-16,09:28:44.640022,10:27:44.640022,Pending Confirmation,59.0,UTC+1,Final Round,Accepted,Hybrid,Customer Success,Medium
9759a143-01fd-4f96-87fb-1189a579dda9,657c67ea-67a2-4ad2-84b7-13c9b0d9012a,932c29fc-c35a-44ca-ae12-b5bfd772ec31,2025-04-13,00:05:36.073918,01:45:36.073918,Blocked,100.0,UTC-8,HR Screening,Sent,Google Meet,Product,Low
35c6ad4d-e4df-4cc9-9364-0aab85158407,539ad024-f569-4df9-a153-efb71e325e63,dc60232d-b415-4ffb-b0b8-38f6aee5747a,2025-09-20,23:18:02.134002,00:10:02.134002,Booked,52.0,UTC-5,Follow-up Meeting,Pending,Zoom,Sales,High
b31a9c7b-5e4e-48de-9792-aabaa203b506,912d3dc6-35cb-4a9c-9121-5b45816d07c1,36dfd976-2c25-4d73-9ce6-6411216b8c31,2024-05-05,14:51:56.884577,15:43:56.884577,Booked,52.0,UTC+5,Technical Interview,Accepted,Google Meet,Customer Success,Medium
bc19c7ce-b210-4d15-ba4c-183325b2ed68,6415e29b-5816-4cd1-94f5-9f5c73e87264,2f2f5d03-f356-48e0-9c44-1c9e9b43fd29,2025-09-12,10:17:43.487000,11:44:43.487000,Tentative,87.0,UTC-5,Initial Discussion,Pending,Zoom,Customer Success,High
57d02efb-d4f8-4ef9-b227-e90d7ca15fd7,65720e03-4b54-45df-8c1e-036da11c86bc,17b05437-9ac7-4f06-a2d2-3edd773db842,2025-08-14,17:31:02.541082,18:19:02.541082,Blocked,48.0,UTC-8,Follow-up Meeting,Accepted,Microsoft Teams,Customer Success,Low
6c37494a-47a2-4c46-ba27-b0a6b8951a09,613b1550-e12d-4ba7-98ad-a4d2c10216b5,87e654df-b68f-42a1-a6fe-b4c272ce6643,2025-08-14,23:20:27.379453,00:35:27.379453,Tentative,75.0,UTC-5,HR Screening,Sent,Zoom,Engineering,Medium
5d93e6bb-fe17-47c7-9142-1bdd9f5d944e,60ceb8fc-2791-49c4-a95d-2e56d7c34911,5ce02b37-5792-474a-b643-7a2bf72f2e61,2025-11-04,09:10:43.860957,11:04:43.860957,Available,114.0,UTC+5,Follow-up Meeting,Declined,Phone Call,Product,Low
56fe2c98-f63c-4975-8bc2-5e3c8b453a11,0c210d2c-b72f-4c6d-81b3-34a94e956c3b,5f729912-b4d9-488a-8f0d-ad208db1b907,2024-09-27,08:23:05.587148,09:25:05.587148,Booked,62.0,UTC+5,HR Screening,Sent,Hybrid,Marketing,Low
e2beef18-81a7-461e-a7bc-0f2533d7e561,83b52650-6742-446d-aa0c-ebf04fea2ea0,ef4f912b-bf19-4009-9ec4-639b74770898,2025-07-15,01:40:46.469472,02:46:46.469472,Tentative,66.0,UTC+5,Follow-up Meeting,Accepted,In-Person,Customer Success,Low
ab0ee0e6-842c-4a31-81d3-cf611591927f,6b74a0a8-1021-49cc-8d5b-bd4c559d6446,3134de18-4108-4f4f-b1f1-9d1ad8f5a5d1,2024-07-27,08:08:53.262152,10:00:53.262152,Pending Confirmation,112.0,UTC+1,Project Presentation,Accepted,Google Meet,Customer Success,High
6b027ad6-a37a-4a70-963c-8ca1db898cc5,d94b8331-1286-4f7e-b1e4-61835245aff3,4ad83419-6d09-408e-96c4-efbf7fdb5e61,2024-09-09,04:58:58.930770,05:43:58.930770,Pending Confirmation,45.0,UTC+5,Technical Interview,Accepted,Google Meet,Sales,Medium
e145b9b7-8632-4150-bc79-496429a95178,9d8a1bf1-909d-4bf6-b80c-3c7f3c6e4952,f36a4c37-3383-4420-82b5-5943c6c3d3c7,2024-07-18,17:38:56.974517,19:36:56.974517,Tentative,118.0,UTC-8,Project Presentation,Declined,Hybrid,Marketing,Low
58f4b5f0-d88c-4e9e-bfe7-69a27ac3f2f4,a63287b6-b892-474d-bc60-e36076d9c640,83111b4b-4503-4153-9100-8b38a029b5ba,2025-06-18,19:31:21.900517,20:01:21.900517,Tentative,30.0,UTC+1,Project Presentation,Pending,Microsoft Teams,Engineering,Medium
cf54c787-d100-4418-8ea9-5fe8b93c143c,c7c5bb5f-bd2a-4ead-88c2-f4a6de56feda,ba88a916-06bf-41b1-99f0-3c445ea03859,2025-10-19,08:18:24.405703,08:55:24.405703,Available,37.0,UTC-5,Project Presentation,Pending,Google Meet,Product,Low
428e816d-afa4-4bc6-9d41-1eafb4b2e675,7c2c7a52-11bd-4a58-840e-00825431a766,4a047f3e-9ee8-4a22-98a2-3a1717d2e1c3,2025-04-17,07:08:29.395377,08:54:29.395377,Booked,106.0,UTC-8,Final Round,Sent,Google Meet,Marketing,High
f4e6d90f-5d27-4d12-b6fc-ca16c272b4a1,571d111d-c60e-4f8f-bdfc-206a283df463,25934e01-46fb-4a0c-b2c0-99c3abb32e19,2024-11-28,14:17:20.088930,15:49:20.088930,Booked,92.0,UTC-8,Project Presentation,Pending,Microsoft Teams,Product,Low
9a79ab81-521f-4809-a9b7-fd7a6f1e83cf,05507a09-7549-4012-86e5-0953251ddd77,eb9d9cf9-2ea6-406f-b99a-316cc96af081,2025-08-05,07:06:35.016065,08:10:35.016065,Booked,64.0,UTC+1,Follow-up Meeting,Declined,Zoom,Marketing,Low
1fef2193-ba64-4d43-90e9-7a5280233ec3,77018082-04d0-40ab-b53b-27c87ae22c57,f8296eae-fd76-47bc-aa39-0fd184e3767d,2024-10-09,08:51:36.456625,09:33:36.456625,Blocked,42.0,UTC-5,Initial Discussion,Sent,Microsoft Teams,Customer Success,High
038a7895-7159-47ed-b1f5-016b37beae8f,2e72b3e1-e996-4b5f-b077-abbebd1c905f,238d0396-e95f-46d6-b151-7a08fc6dc2a4,2026-02-18,08:31:22.945848,10:13:22.945848,Blocked,102.0,UTC-5,Final Round,Pending,Google Meet,Customer Success,High
d6eb49d2-62cd-4ed9-a43e-f56181261b7f,bf600235-0680-4b02-afb3-12ad5befe182,56875956-2484-463a-8ae1-f3fa1fdab03e,2025-09-10,19:06:15.508190,20:16:15.508190,Blocked,70.0,UTC-8,Initial Discussion,Pending,In-Person,Marketing,Medium
3268b246-63e0-4671-99fc-5c9a11c312ff,5003069d-3656-4684-b1dd-76f76fa45b3e,faa883c8-1e9b-4808-8fd6-8c23b954ec8d,2024-08-27,02:33:48.598890,03:43:48.598890,Pending Confirmation,70.0,UTC-8,HR Screening,Sent,Google Meet,Product,Medium
329a8c97-0e5e-4675-8d9f-166f67daa5c7,44665917-b0ba-4768-81c1-e77627d8f015,58c2bded-ce6f-4d0d-9bcf-21a53b2bf076,2025-03-10,22:15:50.055336,00:04:50.055336,Available,109.0,UTC+1,Project Presentation,Accepted,Microsoft Teams,Customer Success,Low
b8b580ed-34f9-4cc0-a5b2-2de4b2be288e,9824c29e-9aed-40b6-b203-522ef8f59e3f,0ccc8d22-0fe8-4fa0-bfad-7ddb9f108dd3,2025-04-03,02:34:23.574366,04:05:23.574366,Pending Confirmation,91.0,UTC+1,Final Round,Pending,Google Meet,Marketing,Medium
72bd3835-4949-4f50-99f5-4a3fa0b484a5,073104d3-b3e5-46ff-862a-7afade8a993c,ff72a89f-b3b5-43a2-aa2a-b2cce147e7ce,2024-06-22,05:57:44.674193,06:38:44.674193,Pending Confirmation,41.0,UTC-5,Project Presentation,Declined,Hybrid,Product,High
331b6917-adba-4a80-871f-9b8ec6b45cdb,0a775621-4b74-4984-aa1d-4a90858b66df,b675193f-ebc5-4def-8dc3-23e58e2657ee,2024-04-07,15:15:09.785357,16:24:09.785357,Blocked,69.0,UTC+1,Technical Interview,Accepted,In-Person,Marketing,Medium
a036faa0-93a9-4676-8d54-17d760817d84,ac8d14d3-4bb4-4162-89b7-1517a5ba4cf7,ee952ed5-a3cf-4cda-89b7-0733bfe0a17c,2024-06-15,15:08:13.105244,16:01:13.105244,Blocked,53.0,UTC-5,Follow-up Meeting,Pending,Phone Call,Sales,High
757a3825-3f90-43e4-9e4a-a749c0fd1fcf,f838e1ca-1c43-4cd1-b165-c922394981d0,dd11b108-6789-4634-b3bf-aee5d96759be,2024-04-21,07:22:27.365866,08:05:27.365866,Booked,43.0,UTC+5,Technical Interview,Pending,Phone Call,Customer Success,Medium
fca7c9e5-8a27-4aab-8251-1af7ab87b47a,7146950e-bdcb-448b-a87d-5de5c2d51d53,7c90498d-91ca-4759-afa2-74451114b86c,2026-02-24,13:39:23.216381,15:06:23.216381,Pending Confirmation,87.0,UTC+1,Initial Discussion,Sent,Zoom,Sales,Medium
e3036a97-9620-451c-b835-870bc47d957b,93021077-7b66-466c-8e0e-3b2cac7e7a67,a4f9789a-f4be-44e9-a16c-da30aaddd7b6,2024-04-15,17:17:44.210974,18:29:44.210974,Blocked,72.0,UTC-8,Technical Interview,Accepted,Hybrid,Sales,High
d0b9790f-46b2-4fee-aa4d-e26317523a60,56aff3ff-df52-4db8-8bd2-75f8d5ac940b,a03d9b44-5863-4a9d-968d-1c2f77a63c16,2025-10-24,07:37:35.458809,09:16:35.458809,Blocked,99.0,UTC-5,Project Presentation,Pending,Phone Call,Engineering,Medium
d5980393-b5ed-4c39-9197-5833399df075,4e0eaf8e-1ddc-4ea9-afa4-e14423437e6a,bc628e33-799c-441a-abd9-20592bcafa07,2026-02-16,06:02:13.751074,07:31:13.751074,Pending Confirmation,89.0,UTC-5,Follow-up Meeting,Accepted,Zoom,Sales,Low
7cacacbb-a158-496f-a3a3-6e698f7af1de,1fd73e16-33c7-471d-b973-e27613161109,1f14c249-de7d-4a1b-aea5-f5a3f77319e4,2026-01-14,09:10:07.804831,10:23:07.804831,Blocked,73.0,UTC-5,Project Presentation,Declined,In-Person,Marketing,High
461c7086-4934-4705-8dfe-f5c06c5ee814,7844895b-b263-42a7-89bc-c7493f2e4e88,e2b0f4f5-596b-4c09-bf94-a0f2eb7ea6de,2024-09-11,00:39:45.677045,02:04:45.677045,Booked,85.0,UTC-5,Technical Interview,Declined,Zoom,Marketing,Medium
00f15c12-49ea-4573-9b7c-54266054485c,4c023c6f-f24c-4311-b3d3-abde3ce8a30c,2616e10c-ab11-43c2-8020-fe54575df989,2024-10-14,23:21:41.249333,00:02:41.249333,Blocked,41.0,UTC-5,Project Presentation,Declined,Hybrid,Engineering,Medium
7347acd0-8b1f-405e-a7f9-d629561993d9,091f47fa-04b0-4e05-866c-53da5dff91de,f5e1642c-621c-41e6-be88-dc47bbf8f2a1,2025-09-12,06:17:01.093151,07:11:01.093151,Tentative,54.0,UTC+5,Initial Discussion,Pending,Google Meet,Customer Success,Low
64ce5f07-1d46-4364-a5aa-dec9dbd48291,f4a19854-b9cf-450c-ac08-4e5db526f532,33302a5a-f190-4464-8069-1a012206e6c4,2026-01-26,07:04:38.566664,08:14:38.566664,Pending Confirmation,70.0,UTC+1,Follow-up Meeting,Pending,Phone Call,Customer Success,Low
c0aa7139-d266-412b-a0a5-96eaed023180,7cc3e67c-6f27-41ad-83c6-6c9f166c29d0,41bc80c4-ee85-44f1-8981-2600bdeebd6f,2024-05-18,03:31:29.122985,04:36:29.122985,Available,65.0,UTC+1,Technical Interview,Declined,Hybrid,Marketing,High
1f71644c-2b33-4d90-9027-90c97065bc61,273d4d6b-6cd0-4dbd-8e57-4b4ddf8a0f56,e4ad23b9-4032-41ba-b33a-6da4cb57b6e2,2025-08-29,04:10:21.608635,05:18:21.608635,Blocked,68.0,UTC+5,Initial Discussion,Pending,Hybrid,Customer Success,Medium
940c70ec-7a30-4210-9b55-23e35186faa8,7a78bf30-efa0-42f1-9be1-ea32febb984c,5f06ac6b-67e4-468c-b66d-1366ea2f36ff,2025-05-30,13:14:27.924096,13:55:27.924096,Tentative,41.0,UTC-5,Follow-up Meeting,Declined,Google Meet,Product,Low
955f4c06-e0d0-4f71-b7d3-17cc81b2bfcb,e4fda5ad-8f73-419d-a1a8-ebe8bd860dd4,c8140047-4f5d-4dfe-9ce1-af6a3407d18c,2024-04-09,06:49:42.791156,08:07:42.791156,Available,78.0,UTC+5,Follow-up Meeting,Declined,Microsoft Teams,Sales,High
23fdd244-28bf-46b8-aac7-45f8b50964ce,b8a8e9ba-b07f-4b0f-b3dd-c51b888cb4eb,e207164e-3205-49b4-ba50-82d1f095d425,2024-08-15,19:59:50.931540,20:31:50.931540,Tentative,32.0,UTC+1,HR Screening,Pending,Google Meet,Sales,Medium
d62e4b96-b7ee-44b7-988a-0485b4bdf026,69bef57b-93bc-424d-a530-4992d3f51e4a,acf4776b-d5a0-4f38-bda2-d158d6832684,2026-01-21,00:50:40.692630,02:16:40.692630,Tentative,86.0,UTC-8,Initial Discussion,Declined,Zoom,Marketing,High
a8a980e7-fac9-4442-b520-5e55b62fc1df,4c002c82-349e-445b-a488-bc5037b9a8cb,2becbd22-4443-48ff-a062-de6c3aff2277,2024-06-30,01:17:04.256615,02:39:04.256615,Booked,82.0,UTC-5,Initial Discussion,Declined,Google Meet,Engineering,Medium
9d4873bd-a70c-4423-a469-4dc75c43310e,0cc50394-c863-4dd0-bc19-9130feee8ec1,8bbf0cb8-345a-486c-a8df-e948b287bd17,2025-01-06,07:13:11.836389,08:06:11.836389,Booked,53.0,UTC-5,Initial Discussion,Accepted,Phone Call,Sales,Medium
fe3bda4c-7f56-433d-a0c5-4967f9eaab15,2fa8e1e9-c807-498a-9c7b-7b579881a885,dc94d212-cbec-4dfb-a7be-eedc08899131,2025-09-11,02:06:40.072634,03:35:40.072634,Pending Confirmation,89.0,UTC+1,Initial Discussion,Pending,Microsoft Teams,Marketing,Medium
638108a8-ac73-46e5-a28b-8820273cbd5d,8cd729be-9e5d-4f90-a9f8-688484ca8ab3,69de49f1-2a46-43c2-93f1-8857e67617e2,2024-06-05,11:02:13.257610,12:23:13.257610,Tentative,81.0,UTC-5,Final Round,Accepted,Google Meet,Sales,High
88a6a169-04ca-4bf7-b76f-ec36c64b99dd,a39f3d85-5ab2-4938-a59f-3ab972372fef,18b4cb01-5c3d-47c9-9842-e4cfa48f84ea,2024-12-08,21:37:13.546552,23:36:13.546552,Blocked,119.0,UTC-8,Final Round,Accepted,In-Person,Marketing,Low
425bc533-bd50-4857-8ea4-3d0feefd2a9b,0793caeb-1431-4f38-a66d-9d3e136bc48b,d46a04c4-e6b5-423c-9724-702af54b6531,2025-03-24,09:10:15.173409,10:13:15.173409,Pending Confirmation,63.0,UTC-8,Technical Interview,Pending,Phone Call,Product,High
a6123c4b-bf19-425c-81a8-534ad7b21f75,e613dc25-5884-4311-9fd1-19f75185042a,c4a4ac85-9d5f-40f1-9fc9-3880bcb4d181,2025-12-07,06:15:13.037276,07:22:13.037276,Tentative,67.0,UTC-5,Final Round,Sent,Phone Call,Customer Success,High
7f3837b9-269d-48a0-8fe4-6179c671e890,4f0f394a-dd95-4b6b-87ff-090b52aaa0ad,1952af85-1098-4fff-9dcb-54126bec0bc4,2025-03-21,07:12:33.715924,08:11:33.715924,Blocked,59.0,UTC+1,Final Round,Pending,Zoom,Product,Medium
44893eeb-309e-4c08-a368-2135c725b766,99c1ca16-4786-4187-8bd8-afd3ed653752,bbfa0845-0103-4929-839e-380ffe0d409b,2025-05-03,07:05:08.098047,08:38:08.098047,Available,93.0,UTC-5,Project Presentation,Accepted,Phone Call,Product,Low
e39c79d3-ff43-4903-9c12-b9ef731fe0e7,d83affd5-c48c-4aea-b907-ae51fbb16085,1f37ca54-f349-4bde-8320-625dbb924ded,2024-05-29,07:59:54.632641,08:52:54.632641,Tentative,53.0,UTC-8,Follow-up Meeting,Pending,Phone Call,Customer Success,Medium
8a620490-78d5-4627-9051-a5db30083861,534c4b80-4826-4bef-825c-20635d8c1a82,98ae5a35-9509-4f80-a800-42fe2722c877,2025-01-04,01:24:08.810959,02:58:08.810959,Blocked,94.0,UTC+5,Project Presentation,Pending,Hybrid,Engineering,High
acbbda5a-ff50-467a-b0e1-9c5c6bb63de7,bb97b0b5-d5cb-48bb-8638-f632e4e37cd5,95b1c6f0-a863-49ea-9adc-1061b9507dd5,2025-05-10,21:27:40.539176,22:56:40.539176,Booked,89.0,UTC-8,Project Presentation,Pending,In-Person,Engineering,Medium
566ac991-20ca-432c-b2c7-9242949c6069,49d36d21-59a5-4fd1-a580-c31d52087020,c3df0663-312a-4d6e-8a1c-bfca3f38a976,2025-07-16,17:09:23.798291,18:33:23.798291,Blocked,84.0,UTC-8,Project Presentation,Declined,Hybrid,Product,Low
71cc0e2a-5b72-43b5-ac77-315e0306c398,e70ba262-2e20-49cd-896d-cc022cff9efb,d2727912-6bd0-436d-b91b-8fce648602fe,2024-05-05,05:54:48.532400,07:19:48.532400,Available,85.0,UTC+1,Technical Interview,Sent,Hybrid,Engineering,Low
3d57dab2-45ab-47ca-973f-bccf69b88bef,520ec073-cc46-42b0-9663-56d5589ba1cd,947bd972-43db-4d43-baf4-d2a9c2693ca8,2024-07-02,12:40:47.141538,13:26:47.141538,Tentative,46.0,UTC+5,Technical Interview,Pending,Hybrid,Sales,Low
f6a881a1-dee7-4014-b865-d88efda08bac,e8739bd2-04f0-48ae-bc9d-cf22a668d6b6,6f748add-1596-4593-99af-5f669dfe7c30,2026-01-09,12:40:07.740948,13:55:07.740948,Tentative,75.0,UTC+1,Technical Interview,Pending,Zoom,Product,Low
f294d8e8-ba31-4239-844e-ccbacef3087a,735fd798-bcdb-4772-b004-a84c91049e72,f68fdfc9-a865-4b62-b793-0968b43bb493,2025-02-02,03:18:40.480758,05:03:40.480758,Available,105.0,UTC+5,Initial Discussion,Pending,In-Person,Engineering,Low
7d29def3-d10a-4ff1-8b3a-42019895d0bb,a04f38d9-978f-4b20-ab1a-257bc4d9b0cd,6ec4f165-ed28-413d-9aa3-81f3e27fe175,2026-01-24,02:46:00.509898,04:12:00.509898,Tentative,86.0,UTC+1,Final Round,Declined,Hybrid,Product,Medium
1df37aae-b281-4de0-bafc-2d8a99284990,506e9ce1-9f19-4304-92d6-273ea470ac49,15a2cd8a-09c2-41cd-9da3-80824fe1e6c1,2024-08-13,17:39:11.349035,19:33:11.349035,Blocked,114.0,UTC-5,Follow-up Meeting,Pending,Hybrid,Sales,High
1172ddaf-4945-4f8b-9ba1-f11dbcc151cc,bcb45f42-9adb-4b31-80e1-941afef84482,510f2871-e5b3-4c6d-9d06-899dcbd5f74c,2024-04-18,16:54:58.374516,17:40:58.374516,Available,46.0,UTC+5,Technical Interview,Pending,Microsoft Teams,Sales,Medium
3005d025-8787-479f-b11a-52dc29410f74,37152266-26b9-4bd7-b769-382c634cb4b7,e227dbbc-4bd0-4648-b927-24dcac5a21eb,2024-03-30,22:44:26.033167,23:58:26.033167,Pending Confirmation,74.0,UTC+1,Project Presentation,Declined,Phone Call,Customer Success,Medium
bb212eae-93b1-4728-92d2-61ec3967a607,9e184e5b-15dc-4e7e-bfd2-1545e9afa9f7,67d8e82f-e1ad-42da-bb3c-fa2a124d5e41,2025-06-10,09:44:16.491654,11:22:16.491654,Booked,98.0,UTC+5,Technical Interview,Pending,Microsoft Teams,Product,High
9a786037-2d67-4bec-852c-150ac04bec34,9012ad1c-71c0-466d-a0dd-f7d2583c3d19,fa13d3c9-ca79-490a-aaee-09249ef90c0b,2024-06-08,09:42:24.189517,10:14:24.189517,Blocked,32.0,UTC-8,Technical Interview,Sent,Zoom,Marketing,Medium
6e26614f-7b37-49fc-bfb3-641213ca49e8,96964f17-ea22-44ee-9c83-5b08449f722e,96064f18-e4a2-4319-9f1a-63b9a4b604cb,2025-07-22,11:00:33.534553,12:19:33.534553,Booked,79.0,UTC+5,Follow-up Meeting,Sent,Phone Call,Product,Low
c75971d3-b875-4931-bb0e-9e3e7be9e801,5e1ab8c5-f5f5-4750-b2e5-04483eb1da22,9a7e8441-bdb0-4496-9945-597b34fe24de,2025-03-14,03:43:11.749223,05:00:11.749223,Available,77.0,UTC+1,Final Round,Sent,In-Person,Engineering,Medium
c18dd7a5-603d-414e-87a9-1af3b9c88893,ec23106e-0301-4918-b7e7-4d22e7782a06,76da2f56-1f9a-4619-ad8a-a42c9d372fc5,2024-07-26,14:32:52.312231,16:06:52.312231,Tentative,94.0,UTC-5,Technical Interview,Pending,Google Meet,Product,Low
cf5a7088-0036-4040-879e-15baac07e90f,2d243918-6946-42e0-bdff-568cfdc2cb38,21f64594-0ba6-49c7-9233-0f7d4608bdf9,2024-07-21,06:41:23.600059,08:19:23.600059,Available,98.0,UTC-5,Final Round,Sent,Zoom,Marketing,Medium
2395d3e4-cfeb-4fb6-a435-9b602af36eff,ea0ad074-c852-47d4-bf83-190eb6607aa0,3b1f4fb9-cf7f-494d-acda-7b3c92cda7b7,2024-11-19,20:27:47.838482,21:48:47.838482,Tentative,81.0,UTC-8,HR Screening,Sent,Google Meet,Product,Medium
75e408fc-d610-4091-b385-9855393fcc6f,45bbfb2e-9996-4542-a33b-d4ded8d54942,ef433f7e-c5ab-40f8-a1ad-2c6291f202fb,2025-10-03,06:27:38.860559,07:15:38.860559,Booked,48.0,UTC+5,Initial Discussion,Sent,Zoom,Engineering,Low
d5a38293-470b-4f48-9c4c-7570517198c0,f827f530-411d-4765-a60f-dda31fbb6487,d1ba24a6-37c8-4e6b-8f5e-2551515ac571,2025-10-01,12:24:56.287494,13:53:56.287494,Pending Confirmation,89.0,UTC+5,Final Round,Declined,Phone Call,Sales,High
48bcd2ad-a6b2-4099-92df-b58c4c60e2ef,c1a1429e-25c9-49f0-b511-826fd5f6a34f,a59cbaf6-fd2b-469e-8920-edb33579ef75,2024-05-26,16:13:52.071523,16:59:52.071523,Available,46.0,UTC+1,Project Presentation,Declined,Google Meet,Product,Low
6101da69-ad65-44fc-8d5f-8f7de3ff37ce,cbfd4b4f-9494-4745-8fdc-6f0bc7f3e579,c2dd1cc4-cd2d-4669-9671-a08f523c6548,2024-06-28,08:03:34.452946,10:02:34.452946,Available,119.0,UTC-5,Final Round,Declined,Zoom,Customer Success,High
5413f623-3330-4b4e-966e-2d48fd604a75,b5238453-2e79-458e-bc86-ecc7a6be9052,0b506152-e6e3-4ec0-8589-2bc26b337f8e,2025-04-03,13:56:28.682984,15:32:28.682984,Pending Confirmation,96.0,UTC-8,Initial Discussion,Sent,Phone Call,Marketing,Medium
eebdc202-e89e-4884-b441-6896cdb65109,9d1b4cfb-85e4-4e2d-989a-0b698ccd3b69,2f62d234-09a8-4c46-8259-b41d024a6db2,2026-01-29,14:26:41.939247,15:39:41.939247,Booked,73.0,UTC+5,HR Screening,Declined,Microsoft Teams,Product,Medium
fb2d319d-2dbb-4ff4-b229-b7be31925dd2,917375cc-e4ef-4ff3-8a29-be685be7be10,0a3546ea-7096-440c-b442-2bc1b21210d9,2024-03-29,21:51:04.940398,23:30:04.940398,Pending Confirmation,99.0,UTC-5,Initial Discussion,Sent,In-Person,Product,Medium
87b9792d-2235-4870-b01c-4983153a6a82,31dbc966-8563-460b-a780-e0f7ac6ca1da,f43bb21d-fdcf-4243-9339-107732873126,2025-09-28,06:00:51.826260,07:12:51.826260,Booked,72.0,UTC-8,Final Round,Declined,Hybrid,Customer Success,High
29e1256e-9894-4bdb-b083-f01cf0120429,fa8d775e-80a8-408a-8976-3bd406a8d7dc,f95d59ef-ef2e-4c9e-b5c2-a087a4f3c8b4,2024-06-17,13:45:29.302973,15:26:29.302973,Available,101.0,UTC-5,Final Round,Declined,Microsoft Teams,Engineering,High
354a6c7a-5cd1-4754-9c37-032a1bbed874,413e7ece-242a-478f-87d9-912d42da5650,0a51c379-14e7-4efd-85fd-c95a5969275d,2025-02-20,15:29:57.317426,16:22:57.317426,Pending Confirmation,53.0,UTC+5,Project Presentation,Pending,In-Person,Product,Low
e17cecb3-3784-4d01-999f-23edb38e8cad,61288f72-e175-4555-ba6b-0d9c5ee1c5cc,21b222db-7fb8-43fa-be1e-6b5555d9ae1e,2024-06-09,11:39:50.246453,13:39:50.246453,Pending Confirmation,120.0,UTC-5,Technical Interview,Pending,Hybrid,Product,Medium
dc5b4f22-a84e-4463-82d0-dfb147b1d588,5a76ac16-ebc2-4806-904f-b6535825239e,1bb685a1-dd59-4e6c-bf5b-a28fcfc8a469,2024-10-16,18:17:36.971604,18:58:36.971604,Blocked,41.0,UTC+1,Final Round,Declined,Google Meet,Marketing,Medium
35a75044-956b-465b-bec0-b8d0a8722850,5f0d28d0-2d75-47ee-8aaf-ff212bf9fd4e,a64adc47-3322-4856-b033-726770b10026,2024-11-25,23:30:24.524345,00:07:24.524345,Booked,37.0,UTC+1,HR Screening,Accepted,In-Person,Customer Success,Medium
2fb7a961-1f71-4951-bdf9-45d3c5956522,117e2efe-79f3-4205-a8b1-a13351e64a00,3102c9a7-0750-4501-9062-1fe8da329c7a,2024-05-29,15:19:40.718859,16:34:40.718859,Booked,75.0,UTC+5,Technical Interview,Declined,Hybrid,Engineering,High
ef83c6f8-e913-4526-88d1-2307bd86b29d,ff86e7d9-2741-4dd3-9274-3800f2c87e0b,4c54dabd-6893-4ae8-8dbf-4e6a8ab42227,2025-05-04,17:06:59.367040,17:57:59.367040,Pending Confirmation,51.0,UTC+5,Initial Discussion,Accepted,In-Person,Product,Low
